File,Results Group Name,Plate Id,Trial,PoreSize,Day,StorageTemp,ProcessType,MilkType,PlateType,Method,Colony Class,Counted Colonies,Counted Volume,Concentration,Comments,Timestamp,Operator,Dilution Factor,Inoculated Volume,Inoculation mode,Excluded Area,Device SN,UTC Created Time,Count From Automatic Process,"Input Values: (Tr. to Back, Plate Diam, min Diam)",ExtraInfo,Column,Plate No,Count Used,Flag,Red,Blue,Violet,White,Yellow,Green,Other,Avg Diam,User ID,Date/Time,Source,Input,Min Size,Max Size,Plater,Mode,Shutter,Light,Light Col,Reduced Rgn,Grid,Grid Area,Samp Volume,Area Mult,Low Count,High Count,Plate ID,Dilution,Type,Additional,Treatment,Notes
MF3-AllDays-052522.csv,,,3,1.2,28,10,HTST,Whole,SPC,,,,,1.41E+07,,,,4,,,,,,,,KEEP,110,50.1,69,,0,0,0,0,0,0,0,0.94,Admin,Thu Mar 31 2022 15:17:30,Spiral,Video,0.05,20,Autoplate,50 Exponential,542,Bottom,TRUE,TRUE,Circular,,1,0,20,300,,,,,,
MF3-AllDays-052522.csv,,,3,1.2,28,10,HTST,Whole,SPC,,,,,1.66E+07,,,,4,,,,,,,,KEEP,111,50.2,81,,0,0,0,0,0,0,0,0.93,Admin,Thu Mar 31 2022 15:17:42,Spiral,Video,0.05,20,Autoplate,50 Exponential,554,Bottom,TRUE,TRUE,Circular,,1,0,20,300,,,,,,
MF3-AllDays-052522.csv,,,3,1.2,28,3,HTST,Skim,SPC,,,,,0.00E+00,,,,0,,,,,,,,KEEP,113,51.1,0,,0,0,0,0,0,0,0,0.15,Admin,Thu Mar 31 2022 15:18:30,Spiral,Video,0.05,20,Autoplate,50 Exponential,1165,Bottom,TRUE,TRUE,Circular,,1,0,20,300,,,,,,
MF3-AllDays-052522.csv,,,3,1.2,28,3,HTST,Skim,SPC,,,,,0.00E+00,,,,0,,,,,,,,KEEP,114,51.2,0,,0,0,0,0,0,0,0,0.15,Admin,Thu Mar 31 2022 15:18:47,Spiral,Video,0.05,20,Autoplate,50 Exponential,915,Bottom,TRUE,TRUE,Circular,,1,0,20,300,,,,,,
MF3-AllDays-052522.csv,,,3,1.2,28,6.5,HTST,Skim,SPC,,,,,0.00E+00,,,,0,,,,,,,,KEEP,116,52.1,0,,0,0,0,0,0,0,0,0.16,Admin,Thu Mar 31 2022 15:19:19,Spiral,Video,0.05,20,Autoplate,50 Exponential,611,Bottom,TRUE,TRUE,Circular,,1,0,20,300,,,,,,
MF3-AllDays-052522.csv,,,3,1.2,28,6.5,HTST,Skim,SPC,,,,,0.00E+00,,,,0,,,,,,,,KEEP,117,52.2,0,,0,0,0,0,0,0,0,0.21,Admin,Thu Mar 31 2022 15:19:36,Spiral,Video,0.05,20,Autoplate,50 Exponential,1410,Bottom,TRUE,TRUE,Circular,,1,0,20,300,,,,,,
MF3-AllDays-052522.csv,,,3,1.2,28,10,HTST,Skim,SPC,,,,,9.56E+05,,,,2,,,,,,,,KEEP,119,53.1,224,,0,0,0,0,0,0,0,2.4,Admin,Thu Mar 31 2022 15:19:59,Spiral,Video,0.05,20,Autoplate,50 Exponential,471,Bottom,TRUE,TRUE,Circular,,1,0,20,300,,,,,,
MF3-AllDays-052522.csv,,,3,1.2,28,10,HTST,Skim,SPC,,,,,7.19E+05,,,,2,,,,,,,,KEEP,120,53.2,217,,0,0,0,0,0,0,0,2.57,Admin,Thu Mar 31 2022 15:20:16,Spiral,Video,0.05,20,Autoplate,50 Exponential,468,Bottom,TRUE,TRUE,Circular,,1,0,20,300,,,,,,
MF3-AllDays-052522.csv,,,3,0.8,28,3,HTST,Whole,CVTA,,,,,0.00E+00,,,,0,,,,,,,,KEEP,122,54.1,0,,0,0,0,0,0,0,0,0.33,Admin,Thu Mar 31 2022 15:21:49,Spiral,Video,0.05,20,Autoplate,50 Exponential,1317,Bottom,TRUE,TRUE,Circular,,1,0,20,300,,,,,,
MF3-AllDays-052522.csv,,,3,0.8,28,6.5,HTST,Whole,CVTA,,,,,0.00E+00,,,,0,,,,,,,,KEEP,123,55.1,0,,0,0,0,0,0,0,0,0.21,Admin,Thu Mar 31 2022 15:22:29,Spiral,Video,0.05,20,Autoplate,50 Exponential,996,Bottom,FALSE,TRUE,Circular,,1,0,20,300,,,,,,
MF3-AllDays-052522.csv,,,3,0.8,28,10,HTST,Whole,CVTA,,,,,0.00E+00,,,,0,,,,,,,,KEEP,124,56.1,1,LA,0,0,0,0,0,0,0,0.43,Admin,Thu Mar 31 2022 15:23:04,Spiral,Video,0.05,20,Autoplate,50 Exponential,943,Bottom,FALSE,TRUE,Circular,,1,0,20,300,,,,,,
MF-1-1-2.csv,,MF1-1.2-D42-WHOLE-10C-SPC-1,1,1.2,42,10,,Whole,SPC,,,230,0.020280944,1.13E+08,<<Interactive changes have been made.>><<Calibration is needed.>>,Tue Nov 23 09:55:04 EST 2021,,10000,,,0.328314304,,,161,,PPC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,HTST,
MF3-AllDays-052522.csv,,,3,0.8,28,6.5,HTST,Skim,CVTA,,,,,0.00E+00,,,,0,,,,,,,,KEEP,126,58.1,0,,0,0,0,0,0,0,0,0.19,Admin,Thu Mar 31 2022 15:24:02,Spiral,Video,0.05,20,Autoplate,50 Exponential,954,Bottom,FALSE,TRUE,Circular,,1,0,20,300,,,,,,
MF3-AllDays-052522.csv,,,3,0.8,28,10,HTST,Skim,CVTA,,,,,0.00E+00,,,,0,,,,,,,,KEEP,127,59.1,0,,0,0,0,0,0,0,0,0,Admin,Thu Mar 31 2022 15:24:30,Spiral,Video,0.05,20,Autoplate,50 Exponential,910,Bottom,FALSE,TRUE,Circular,,1,0,20,300,,,,,,
MF3-AllDays-052522.csv,,,3,1.2,28,3,HTST,Skim,CVTA,,,,,0.00E+00,,,,0,,,,,,,,KEEP,128,60.1,0,,0,0,0,0,0,0,0,0.15,Admin,Thu Mar 31 2022 15:25:03,Spiral,Video,0.05,20,Autoplate,50 Exponential,948,Bottom,FALSE,TRUE,Circular,,1,0,20,300,,,,,,
MF3-AllDays-052522.csv,,,3,1.2,28,3,HTST,Whole,CVTA,,,,,0.00E+00,,,,0,,,,,,,,KEEP,129,61.1,0,,0,0,0,0,0,0,0,0.39,Admin,Thu Mar 31 2022 15:25:25,Spiral,Video,0.05,20,Autoplate,50 Exponential,960,Bottom,FALSE,TRUE,Circular,,1,0,20,300,,,,,,
MF3-AllDays-052522.csv,,,3,1.2,28,6.5,HTST,Skim,CVTA,,,,,0.00E+00,,,,0,,,,,,,,KEEP,130,62.1,0,,0,0,0,0,0,0,0,0.12,Admin,Thu Mar 31 2022 15:25:55,Spiral,Video,0.05,20,Autoplate,50 Exponential,949,Bottom,FALSE,TRUE,Circular,,1,0,20,300,,,,,,
MF3-AllDays-052522.csv,,,3,1.2,28,6.5,HTST,Whole,CVTA,,,,,0.00E+00,,,,0,,,,,,,,KEEP,131,63.1,0,,0,0,0,0,0,0,0,0,Admin,Thu Mar 31 2022 15:26:25,Spiral,Video,0.05,20,Autoplate,50 Exponential,948,Bottom,FALSE,TRUE,Circular,,1,0,20,300,,,,,,
MF3-AllDays-052522.csv,,,3,1.2,28,10,HTST,Skim,CVTA,,,,,0.00E+00,,,,0,,,,,,,,KEEP,132,64.1,0,,0,0,0,0,0,0,0,0.08,Admin,Thu Mar 31 2022 15:26:50,Spiral,Video,0.05,20,Autoplate,50 Exponential,927,Bottom,FALSE,TRUE,Circular,,1,0,20,300,,,,,,
MF3-AllDays-052522.csv,,,3,1.2,28,10,HTST,Whole,CVTA,,,,,0.00E+00,,,,0,,,,,,,,KEEP,133,65.1,0,,0,0,0,0,0,0,0,0,Admin,Thu Mar 31 2022 15:27:13,Spiral,Video,0.05,20,Autoplate,50 Exponential,948,Bottom,FALSE,TRUE,Circular,,1,0,20,300,,,,,,
MF3-AllDays-052522.csv,,,3,0.8,35,3,HTST,Whole,SPC,,,,,4.00E+01,,,,0,,,,,,,,KEEP,134,66.1,2,LA,0,0,0,0,0,0,0,0.32,Admin,Fri Apr 01 2022 11:32:38,Spiral,Video,0.05,20,Autoplate,50 Exponential,634,Bottom,TRUE,FALSE,Circular,,1,0,20,300,,,,,,
MF3-AllDays-052522.csv,,,3,0.8,35,3,HTST,Whole,SPC,,,,,2.00E+01,,,,0,,,,,,,,KEEP,135,66.2,1,LA,0,0,0,0,0,0,0,0.28,Admin,Fri Apr 01 2022 11:33:22,Spiral,Video,0.05,20,Autoplate,50 Exponential,1017,Bottom,TRUE,FALSE,Circular,,1,0,20,300,,,,,,
MF3-AllDays-052522.csv,,,3,0.8,35,6.5,HTST,Whole,SPC,,,,,4.00E+01,,,,0,,,,,,,,KEEP,137,67.1,2,LA,0,0,0,0,0,0,0,0.9,Admin,Fri Apr 01 2022 11:34:43,Spiral,Video,0.05,20,Autoplate,50 Exponential,496,Bottom,TRUE,FALSE,Circular,,1,0,20,300,,,,,,
MF3-AllDays-052522.csv,,,3,0.8,35,6.5,HTST,Whole,SPC,,,,,0.00E+00,,,,0,,,,,,,,KEEP,138,67.2,0,,0,0,0,0,0,0,0,0.2,Admin,Fri Apr 01 2022 11:35:06,Spiral,Video,0.05,20,Autoplate,50 Exponential,1030,Bottom,TRUE,FALSE,Circular,,1,0,20,300,,,,,,
MF3-AllDays-052522.csv,,,3,0.8,35,10,HTST,Whole,SPC,,,,,1.96E+06,,,,2,,,,,,,,KEEP,140,68.1,216,,0,0,0,0,0,0,0,2.06,Admin,Fri Apr 01 2022 11:35:56,Spiral,Video,0.05,20,Autoplate,50 Exponential,514,Bottom,TRUE,FALSE,Circular,,1,0,20,300,,,,,,
MF3-AllDays-052522.csv,,,3,0.8,35,10,HTST,Whole,SPC,,,,,1.69E+06,,,,2,,,,,,,,KEEP,141,68.2,186,,0,0,0,0,0,0,0,2.08,Admin,Fri Apr 01 2022 11:36:21,Spiral,Video,0.05,20,Autoplate,50 Exponential,491,Bottom,TRUE,FALSE,Circular,,1,0,20,300,,,,,,
MF3-AllDays-052522.csv,,,3,0.8,35,3,HTST,Skim,SPC,,,,,0.00E+00,,,,0,,,,,,,,KEEP,143,69.1,0,,0,0,0,0,0,0,0,0.17,Admin,Fri Apr 01 2022 11:38:29,Spiral,Video,0.05,20,Autoplate,50 Exponential,1217,Bottom,TRUE,FALSE,Circular,,1,0,20,300,,,,,,
MF3-AllDays-052522.csv,,,3,0.8,35,3,HTST,Skim,SPC,,,,,0.00E+00,,,,0,,,,,,,,KEEP,144,69.2,0,,0,0,0,0,0,0,0,0.16,Admin,Fri Apr 01 2022 11:39:04,Spiral,Video,0.05,20,Autoplate,50 Exponential,1107,Bottom,TRUE,FALSE,Circular,,1,0,20,300,,,,,,
MF3-AllDays-052522.csv,,,3,0.8,35,6.5,HTST,Skim,SPC,,,,,4.00E+01,,,,0,,,,,,,,KEEP,146,70.1,2,LA,0,0,0,0,0,0,0,0.27,Admin,Fri Apr 01 2022 11:39:48,Spiral,Video,0.05,20,Autoplate,50 Exponential,621,Bottom,TRUE,FALSE,Circular,,1,0,20,300,,,,,,
MF3-AllDays-052522.csv,,,3,0.8,35,6.5,HTST,Skim,SPC,,,,,0.00E+00,,,,0,,,,,,,,KEEP,147,70.2,0,,0,0,0,0,0,0,0,0.26,Admin,Fri Apr 01 2022 11:40:29,Spiral,Video,0.05,20,Autoplate,50 Exponential,382,Bottom,TRUE,FALSE,Circular,,1,0,20,300,,,,,,
MF3-AllDays-052522.csv,,,3,0.8,35,10,HTST,Skim,SPC,,,,,4.61E+07,,,,4,,,,,,,,KEEP,149,71.1,217,,0,0,0,0,0,0,0,1.32,Admin,Fri Apr 01 2022 11:41:07,Spiral,Video,0.05,20,Autoplate,50 Exponential,480,Bottom,TRUE,FALSE,Circular,,1,0,20,300,,,,,,
MF3-AllDays-052522.csv,,,3,0.8,35,10,HTST,Skim,SPC,,,,,5.67E+07,,,,4,,,,,,,,KEEP,150,71.2,215,,0,0,0,0,0,0,0,1.3,Admin,Fri Apr 01 2022 11:41:23,Spiral,Video,0.05,20,Autoplate,50 Exponential,474,Bottom,TRUE,FALSE,Circular,,1,0,20,300,,,,,,
MF3-AllDays-052522.csv,,,3,1.2,35,3,HTST,Whole,SPC,,,,,0.00E+00,,,,0,,,,,,,,KEEP,152,72.1,0,,0,0,0,0,0,0,0,0.25,Admin,Fri Apr 01 2022 11:42:46,Spiral,Video,0.05,20,Autoplate,50 Exponential,988,Bottom,TRUE,FALSE,Circular,,1,0,20,300,,,,,,
MF3-AllDays-052522.csv,,,3,1.2,35,3,HTST,Whole,SPC,,,,,0.00E+00,,,,0,,,,,,,,KEEP,153,72.2,0,,0,0,0,0,0,0,0,0.22,Admin,Fri Apr 01 2022 11:45:06,Spiral,Video,0.05,20,Autoplate,50 Exponential,1088,Bottom,TRUE,FALSE,Circular,,1,0,20,300,,,,,,
MF3-AllDays-052522.csv,,,3,1.2,35,6.5,HTST,Whole,SPC,,,,,0.00E+00,,,,0,,,,,,,,KEEP,155,73.1,0,,0,0,0,0,0,0,0,0.16,Admin,Fri Apr 01 2022 11:45:44,Spiral,Video,0.05,20,Autoplate,50 Exponential,216,Bottom,TRUE,FALSE,Circular,,1,0,20,300,,,,,,
MF3-AllDays-052522.csv,,,3,1.2,35,6.5,HTST,Whole,SPC,,,,,0.00E+00,,,,0,,,,,,,,KEEP,156,73.2,0,,0,0,0,0,0,0,0,0.18,Admin,Fri Apr 01 2022 11:46:07,Spiral,Video,0.05,20,Autoplate,50 Exponential,864,Bottom,TRUE,FALSE,Circular,,1,0,20,300,,,,,,
MF3-AllDays-052522.csv,,,3,1.2,35,10,HTST,Whole,SPC,,,,,2.30E+06,,,,2,,,,,,,,KEEP,158,74.1,236,,0,0,0,0,0,0,0,0.95,Admin,Fri Apr 01 2022 11:46:50,Spiral,Video,0.05,20,Autoplate,50 Exponential,496,Bottom,TRUE,FALSE,Circular,,1,0,20,300,,,,,,
MF3-AllDays-052522.csv,,,3,1.2,35,10,HTST,Whole,SPC,,,,,3.78E+06,,,,2,,,,,,,,KEEP,159,74.2,205,,0,0,0,0,0,0,0,1.24,Admin,Fri Apr 01 2022 11:47:04,Spiral,Video,0.05,20,Autoplate,50 Exponential,496,Bottom,TRUE,FALSE,Circular,,1,0,20,300,,,,,,
MF3-AllDays-052522.csv,,,3,1.2,35,3,HTST,Skim,SPC,,,,,5.80E+02,,,,0,,,,,,,,KEEP,161,75.1,29,EA,0,0,0,0,0,0,0,2.41,Admin,Fri Apr 01 2022 11:48:25,Spiral,Video,0.05,20,Autoplate,50 Exponential,396,Bottom,TRUE,FALSE,Circular,,1,0,20,300,,,,,,
MF3-AllDays-052522.csv,,,3,1.2,35,3,HTST,Skim,SPC,,,,,0.00E+00,,,,0,,,,,,,,KEEP,162,75.2,0,,0,0,0,0,0,0,0,0.17,Admin,Fri Apr 01 2022 11:48:51,Spiral,Video,0.05,20,Autoplate,50 Exponential,1129,Bottom,TRUE,FALSE,Circular,,1,0,20,300,,,,,,
MF3-AllDays-052522.csv,,,3,1.2,35,6.5,HTST,Skim,SPC,,,,,0.00E+00,,,,0,,,,,,,,KEEP,164,76.1,0,,0,0,0,0,0,0,0,0.46,Admin,Fri Apr 01 2022 11:49:21,Spiral,Video,0.05,20,Autoplate,50 Exponential,246,Bottom,TRUE,FALSE,Circular,,1,0,20,300,,,,,,
MF3-AllDays-052522.csv,,,3,1.2,35,6.5,HTST,Skim,SPC,,,,,0.00E+00,,,,0,,,,,,,,KEEP,165,77.1,0,,0,0,0,0,0,0,0,0.18,Admin,Fri Apr 01 2022 11:49:58,Spiral,Video,0.05,20,Autoplate,50 Exponential,1134,Bottom,TRUE,FALSE,Circular,,1,0,20,300,,,,,,
MF3-AllDays-052522.csv,,,3,1.2,35,10,HTST,Skim,SPC,,,,,1.18E+05,,,,0,,,,,,,,KEEP,166,78.1,201,,0,0,0,0,0,0,0,0.28,Admin,Fri Apr 01 2022 11:51:31,Spiral,Video,0.05,20,Autoplate,50 Exponential,Jan-45,Bottom,TRUE,TRUE,Circular,,1,0,20,300,,,,,,
MF3-AllDays-052522.csv,,,3,1.2,35,10,HTST,Skim,SPC,,,,,4.99E+04,,,,0,,,,,,,,KEEP,167,78.2,228,,0,0,0,0,0,0,0,0.33,Admin,Fri Apr 01 2022 11:51:46,Spiral,Video,0.05,20,Autoplate,50 Exponential,Jan-45,Bottom,TRUE,TRUE,Circular,,1,0,20,300,,,,,,
MF3-AllDays-052522.csv,,,3,0.8,35,3,HTST,Whole,CVTA,,,,,0.00E+00,,,,0,,,,,,,,KEEP,169,79.1,0,,0,0,0,0,0,0,0,0.3,Admin,Fri Apr 01 2022 11:54:26,Spiral,Video,0.05,20,Autoplate,50 Exponential,Jan-45,Bottom,FALSE,TRUE,Circular,,1,0,20,300,,,,,,
MF3-AllDays-052522.csv,,,3,0.8,35,6.5,HTST,Whole,CVTA,,,,,0.00E+00,,,,0,,,,,,,,KEEP,170,80.1,0,,0,0,0,0,0,0,0,0,Admin,Fri Apr 01 2022 11:55:02,Spiral,Video,0.05,20,Autoplate,50 Exponential,Jan-45,Bottom,FALSE,TRUE,Circular,,1,0,20,300,,,,,,
MF3-AllDays-052522.csv,,,3,0.8,35,10,HTST,Whole,CVTA,,,,,0.00E+00,,,,0,,,,,,,,KEEP,171,81.1,0,,0,0,0,0,0,0,0,0,Admin,Fri Apr 01 2022 11:55:30,Spiral,Video,0.05,20,Autoplate,50 Exponential,Jan-45,Bottom,FALSE,TRUE,Circular,,1,0,20,300,,,,,,
MF3-AllDays-052522.csv,,,3,0.8,35,3,HTST,Skim,CVTA,,,,,0.00E+00,,,,0,,,,,,,,KEEP,172,82.1,0,,0,0,0,0,0,0,0,0.22,Admin,Fri Apr 01 2022 11:56:14,Spiral,Video,0.05,20,Autoplate,50 Exponential,Jan-45,Bottom,FALSE,TRUE,Circular,,1,0,20,300,,,,,,
MF3-AllDays-052522.csv,,,3,0.8,35,6.5,HTST,Skim,CVTA,,,,,0.00E+00,,,,0,,,,,,,,KEEP,173,83.1,0,,0,0,0,0,0,0,0,0,Admin,Fri Apr 01 2022 11:56:42,Spiral,Video,0.05,20,Autoplate,50 Exponential,Jan-45,Bottom,FALSE,TRUE,Circular,,1,0,20,300,,,,,,
MF3-AllDays-052522.csv,,,3,0.8,35,10,HTST,Skim,CVTA,,,,,2.04E+01,,,,0,,,,,,,,KEEP,174,84.1,1,LA,0,0,0,0,0,0,0,0.52,Admin,Fri Apr 01 2022 11:57:26,Spiral,Video,0.05,20,Autoplate,50 Exponential,975,Bottom,FALSE,TRUE,Circular,,1,0,20,300,,,,,,
MF3-AllDays-052522.csv,,,3,1.2,35,3,HTST,Whole,CVTA,,,,,0.00E+00,,,,0,,,,,,,,KEEP,175,85.1,0,,0,0,0,0,0,0,0,0.38,Admin,Fri Apr 01 2022 11:57:50,Spiral,Video,0.05,20,Autoplate,50 Exponential,932,Bottom,FALSE,TRUE,Circular,,1,0,20,300,,,,,,
MF3-AllDays-052522.csv,,,3,1.2,35,6.5,HTST,Whole,CVTA,,,,,0.00E+00,,,,0,,,,,,,,KEEP,176,86.1,0,,0,0,0,0,0,0,0,0.24,Admin,Fri Apr 01 2022 11:58:44,Spiral,Video,0.05,20,Autoplate,50 Exponential,932,Bottom,FALSE,TRUE,Circular,,1,0,20,300,,,,,,
MF3-AllDays-052522.csv,,,3,1.2,35,10,HTST,Whole,CVTA,,,,,0.00E+00,,,,0,,,,,,,,KEEP,177,87.1,0,,0,0,0,0,0,0,0,0,Admin,Fri Apr 01 2022 11:59:06,Spiral,Video,0.05,20,Autoplate,50 Exponential,937,Bottom,FALSE,TRUE,Circular,,1,0,20,300,,,,,,
MF3-AllDays-052522.csv,,,3,1.2,35,3,HTST,Skim,CVTA,,,,,0.00E+00,,,,0,,,,,,,,KEEP,178,88.1,0,,0,0,0,0,0,0,0,0.08,Admin,Fri Apr 01 2022 11:59:40,Spiral,Video,0.05,20,Autoplate,50 Exponential,937,Bottom,FALSE,TRUE,Circular,,1,0,20,300,,,,,,
MF3-AllDays-052522.csv,,,3,1.2,35,6.5,HTST,Skim,CVTA,,,,,0.00E+00,,,,0,,,,,,,,KEEP,179,89.1,0,,0,0,0,0,0,0,0,0.45,Admin,Fri Apr 01 2022 12:00:11,Spiral,Video,0.05,20,Autoplate,50 Exponential,932,Bottom,FALSE,TRUE,Circular,,1,0,20,300,,,,,,
MF3-AllDays-052522.csv,,,3,1.2,35,10,HTST,Skim,CVTA,,,,,0.00E+00,,,,0,,,,,,,,KEEP,180,90.1,0,,0,0,0,0,0,0,0,0.5,Admin,Fri Apr 01 2022 12:00:37,Spiral,Video,0.05,20,Autoplate,50 Exponential,932,Bottom,FALSE,TRUE,Circular,,1,0,20,300,,,,,,
MF3-AllDays-052522.csv,,,3,0.8,42,3,HTST,Whole,SPC,,,,,0.00E+00,,,,0,,,,,,,,KEEP,1,1.1,0,,0,0,0,0,0,0,0,0.35,Admin,Tue Mar 29 2022 10:45:57,Spiral,Video,0.05,20,Autoplate,50 Exponential,1005,Bottom,TRUE,FALSE,Circular,,1,0,20,300,,,,,,
MF3-AllDays-052522.csv,,,3,0.8,42,3,HTST,Whole,SPC,,,,,0.00E+00,,,,0,,,,,,,,KEEP,2,1.2,0,,0,0,0,0,0,0,0,0.36,Admin,Tue Mar 29 2022 10:46:25,Spiral,Video,0.05,20,Autoplate,50 Exponential,891,Bottom,TRUE,FALSE,Circular,,1,0,20,300,,,,,,
MF3-AllDays-052522.csv,,,3,0.8,42,6.5,HTST,Whole,SPC,,,,,1.33E+06,,,,2,,,,,,,,KEEP,4,2.1,223,,0,0,0,0,0,0,0,1.31,Admin,Tue Mar 29 2022 10:47:30,Spiral,Video,0.05,20,Autoplate,50 Exponential,390,Bottom,TRUE,FALSE,Circular,,1,0,20,300,,,,,,
MF3-AllDays-052522.csv,,,3,0.8,42,6.5,HTST,Whole,SPC,,,,,1.10E+06,,,,2,,,,,,,,KEEP,5,2.2,226,,0,0,0,0,0,0,0,1.32,Admin,Tue Mar 29 2022 10:48:08,Spiral,Video,0.05,20,Autoplate,50 Exponential,390,Bottom,TRUE,FALSE,Circular,,1,0,20,300,,,,,,
MF3-AllDays-052522.csv,,,3,0.8,42,10,HTST,Whole,SPC,,,,,1.00E+06,,,,2,,,,,,,,KEEP,7,3.1,110,,0,0,0,0,0,0,0,1.62,Admin,Tue Mar 29 2022 10:49:01,Spiral,Video,0.05,20,Autoplate,50 Exponential,390,Bottom,TRUE,FALSE,Circular,,1,0,20,300,,,,,,
MF3-AllDays-052522.csv,,,3,0.8,42,10,HTST,Whole,SPC,,,,,6.25E+05,,,,2,,,,,,,,KEEP,8,3.2,221,,0,0,0,0,0,0,0,1.5,Admin,Tue Mar 29 2022 10:49:24,Spiral,Video,0.05,20,Autoplate,50 Exponential,362,Bottom,TRUE,FALSE,Circular,,1,0,20,300,,,,,,
MF3-AllDays-052522.csv,,,3,0.8,42,3,HTST,Skim,SPC,,,,,0.00E+00,,,,0,,,,,,,,KEEP,10,4.1,0,,0,0,0,0,0,0,0,0.19,Admin,Tue Mar 29 2022 10:51:31,Spiral,Video,0.05,20,Autoplate,50 Exponential,1036,Bottom,TRUE,FALSE,Circular,,1,0,20,300,,,,,,
MF3-AllDays-052522.csv,,,3,0.8,42,3,HTST,Skim,SPC,,,,,0.00E+00,,,,0,,,,,,,,KEEP,11,4.2,0,,0,0,0,0,0,0,0,0.46,Admin,Tue Mar 29 2022 10:54:03,Spiral,Video,0.05,20,Autoplate,50 Exponential,1091,Bottom,TRUE,FALSE,Circular,,1,0,20,300,,,,,,
MF3-AllDays-052522.csv,,,3,0.8,42,6.5,HTST,Skim,SPC,,,,,3.36E+03,,,,0,,,,,,,,KEEP,13,5.1,168,,0,0,0,0,0,0,0,1.41,Admin,Tue Mar 29 2022 10:55:23,Spiral,Video,0.05,20,Autoplate,50 Exponential,455,Bottom,TRUE,FALSE,Circular,,1,0,20,300,,,,,,
MF3-AllDays-052522.csv,,,3,0.8,42,6.5,HTST,Skim,SPC,,,,,3.82E+03,,,,0,,,,,,,,KEEP,14,5.2,191,,0,0,0,0,0,0,0,1.38,Admin,Tue Mar 29 2022 10:55:46,Spiral,Video,0.05,20,Autoplate,50 Exponential,410,Bottom,TRUE,FALSE,Circular,,1,0,20,300,,,,,,
MF2_ShelfLife_042022v2.csv,,MF2-1.2-D49-S-10-S,2,1.2,49,10,,Skim,SPC,,,173,,35400000,,,,,,,,,,,,PPC,,,173,,,,,,,,,,,Thu Jan 27 2022 12:19:18,,,,,,,,,,,,,,,,,MF2-1.2-D49-S-10-S,10000,Skim,,,
MF2_ShelfLife_042022v2.csv,,MF2-1.2-D49-S-10-S,2,1.2,49,10,,Skim,SPC,,,171,,35000000,,,,,,,,,,,,PPC,,,171,,,,,,,,,,,Thu Jan 27 2022 12:19:46,,,,,,,,,,,,,,,,,MF2-1.2-D49-S-10-S,10000,Skim,,,
MF3-AllDays-052522.csv,,,3,1.2,42,3,HTST,Whole,SPC,,,,,3.65E+04,,,,0,,,,,,,,KEEP,19,7.1,207,,0,0,0,0,0,0,0,0.51,Admin,Tue Mar 29 2022 11:02:57,Spiral,Video,0.05,20,Autoplate,50 Exponential,430,Bottom,TRUE,FALSE,Circular,,1,0,20,300,,,,,,
MF3-AllDays-052522.csv,,,3,1.2,42,3,HTST,Whole,SPC,,,,,2.86E+04,,,,0,,,,,,,,KEEP,20,7.2,201,,0,0,0,0,0,0,0,0.51,Admin,Tue Mar 29 2022 11:03:43,Spiral,Video,0.05,20,Autoplate,50 Exponential,451,Bottom,TRUE,FALSE,Circular,,1,0,20,300,,,,,,
MF3-AllDays-052522.csv,,,3,1.2,42,6.5,HTST,Whole,SPC,,,,,8.00E+02,,,,0,,,,,,,,KEEP,22,8.1,40,LA,0,0,0,0,0,0,0,1.2,Admin,Tue Mar 29 2022 11:06:16,Spiral,Video,0.05,20,Autoplate,50 Exponential,451,Bottom,TRUE,FALSE,Circular,,1,0,20,300,,,,,,
MF3-AllDays-052522.csv,,,3,1.2,42,6.5,HTST,Whole,SPC,,,,,9.99E+02,,,,0,,,,,,,,KEEP,23,8.2,50,,0,0,0,0,0,0,0,1.25,Admin,Tue Mar 29 2022 11:06:36,Spiral,Video,0.05,20,Autoplate,50 Exponential,451,Bottom,TRUE,FALSE,Circular,,1,0,20,300,,,,,,
MF3-AllDays-052522.csv,,,3,1.2,42,10,HTST,Whole,SPC,,,,,2.46E+07,,,,4,,,,,,,,KEEP,25,9.1,123,,0,0,0,0,0,0,0,1.92,Admin,Tue Mar 29 2022 11:07:22,Spiral,Video,0.05,20,Autoplate,50 Exponential,451,Bottom,TRUE,FALSE,Circular,,1,0,20,300,,,,,,
MF3-AllDays-052522.csv,,,3,1.2,42,10,HTST,Whole,SPC,,,,,2.10E+07,,,,4,,,,,,,,KEEP,26,9.2,105,,0,0,0,0,0,0,0,1.81,Admin,Tue Mar 29 2022 11:07:38,Spiral,Video,0.05,20,Autoplate,50 Exponential,451,Bottom,TRUE,FALSE,Circular,,1,0,20,300,,,,,,
MF3-AllDays-052522.csv,,,3,1.2,42,3,HTST,Skim,SPC,,,,,4.60E+02,,,,0,,,,,,,,KEEP,28,10.1,23,,0,0,0,0,0,0,0,0.23,Admin,Tue Mar 29 2022 11:10:34,Spiral,Video,0.05,20,Autoplate,50 Exponential,1/100,Bottom,TRUE,FALSE,Circular,,1,0,20,300,,,,,,
